year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2008,5833.7213,2,2,2,2,2,1,2,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2008,3703.59758,2,1,1,4,5,1,7,0,1,2,4,2,2,0,1,4,2,0,0,2,3
2008,4677.39534,2,2,2,2,7,4,88,2,2,1,5,1,3,5,1,4,2,0,0,2,1
2008,3442.26887,1,1,2,1,7,4,5,2,2,1,3,1,2,0,1,4,2,0,0,2,1
2008,3442.26887,1,1,2,1,7,4,5,2,2,1,3,2,2,0,1,4,2,0,0,2,1
2008,3442.26887,1,1,2,1,7,4,5,2,2,1,3,1,2,0,1,4,2,0,0,2,1
2008,36008.02328,1,1,2,1,6,4,4,1,2,2,4,2,2,0,1,4,2,0,0,2,5
2008,4501.00291,1,1,2,1,6,4,4,1,2,2,1,1,2,0,1,4,2,0,0,2,1
2008,3948.70104,1,1,2,1,4,1,5,2,4,1,3,2,2,0,1,4,2,0,0,2,3
2008,4341.72897,1,1,1,4,2,1,88,2,4,1,4,1,1,4,1,3,1,0,0,2,5
2008,3572.4421,1,1,2,1,5,2,4,1,3,3,3,1,2,0,1,4,2,0,0,2,3
2008,4188.0663,1,1,2,1,5,1,88,5,4,1,3,1,2,0,1,4,2,0,0,2,1
2008,4092.33685,1,1,1,4,2,1,7,1,4,2,4,2,2,0,1,4,2,0,0,2,4
2008,3081.72467,2,1,2,1,8,88,88,2,4,1,3,1,2,0,1,1,1,1,1,2,1
2008,4098.09626,2,1,2,1,7,4,2,1,4,2,4,1,1,1,1,3,1,0,0,2,1
2008,4245.61602,1,1,2,1,1,1,6,0,1,2,5,2,2,0,1,4,2,0,0,2,4
2008,34469.80848,1,3,2,3,6,1,3,3,4,1,2,1,2,0,2,5,3,0,0,2,1
2008,57449.6808,1,3,2,3,6,1,3,3,4,1,2,1,2,0,1,4,2,0,0,1,1
2008,3964.34727,1,3,2,3,7,4,3,3,4,1,2,1,2,0,1,4,2,0,0,2,1
2008,3281.87752,2,1,2,1,7,2,88,2,4,2,3,1,2,0,1,4,2,0,0,2,2
2008,4675.76033,2,1,2,1,2,1,6,3,2,1,5,2,2,0,1,4,2,0,0,2,3
2008,3672.21157,2,1,2,1,7,1,6,1,2,2,3,2,2,0,1,4,2,0,0,2,3
2008,3697.3463,2,1,2,1,1,1,3,1,2,3,3,2,2,0,1,4,2,0,0,2,4
2008,37199.2409,1,1,2,1,6,4,88,1,1,2,6,2,2,0,1,4,2,0,0,2,3
2008,3587.98037,1,1,2,1,7,3,5,0,3,2,3,2,1,2,1,3,1,0,0,2,3
2008,3341.20638,2,1,2,1,6,4,88,2,2,1,1,1,2,0,1,4,2,0,0,2,1
2008,3915.81196,1,1,2,1,5,1,4,1,1,2,6,1,2,0,1,4,2,0,0,2,3
2008,3746.04953,1,1,2,1,6,2,4,0,1,2,3,1,2,0,1,4,2,0,0,2,3
2008,3151.50285,2,1,2,1,4,1,2,1,2,3,5,2,2,0,1,4,2,1,1,2,2
2008,5242.90382,1,1,2,1,2,1,2,1,1,3,3,2,2,0,1,4,2,0,0,2,2
2008,5242.90382,1,1,2,1,2,1,2,1,1,3,6,2,2,0,1,4,2,0,0,2,4
2008,5242.90382,1,1,2,1,2,1,2,1,1,3,6,2,3,5,1,4,2,0,0,,1
2008,4058.24359,1,2,2,2,6,1,88,2,1,2,4,2,1,1,1,3,1,0,0,2,3
2008,4511.58493,2,1,2,1,5,4,5,1,3,1,1,1,2,0,1,4,2,1,2,1,1
2008,4662.37715,2,2,2,2,6,2,88,4,3,1,6,1,2,0,2,5,3,0,0,2,3
2008,4280.17056,1,2,2,2,1,1,7,4,3,1,3,2,2,0,1,4,2,0,0,2,4
2008,4958.90018,1,2,2,2,6,4,5,5,2,1,4,2,2,0,1,4,2,0,0,2,5
2008,4958.90018,1,2,2,2,6,4,5,5,2,1,4,2,2,0,1,4,2,0,0,2,3
2008,3602.19048,1,1,2,1,2,1,88,0,2,3,4,1,2,0,1,4,2,0,0,2,4
2008,4119.15925,1,1,2,1,6,5,88,2,3,1,1,1,1,2,1,3,1,0,0,2,2
2008,4119.15925,1,1,2,1,6,5,88,2,3,1,1,3,3,5,1,4,2,0,0,2,2
2008,3614.86431,1,1,2,1,4,1,7,2,3,1,3,1,2,0,1,2,1,0,0,2,1
2008,3060.88318,2,1,2,1,6,5,88,2,3,1,3,1,1,1,1,2,1,0,0,2,2
2008,3949.30682,1,1,1,4,3,2,3,2,2,1,4,2,2,0,1,4,2,0,0,2,3
2008,5853.11838,1,1,2,1,5,1,2,5,2,1,3,1,2,0,1,4,2,1,2,2,3
2008,3699.8587,2,2,2,2,5,1,1,1,2,1,4,1,1,1,1,3,1,0,0,2,1
2008,4643.44198,2,3,2,3,5,1,1,2,2,1,2,1,2,0,1,4,2,0,0,2,3
2008,3866.40847,1,1,2,1,5,1,1,2,2,1,4,1,2,0,1,4,2,0,0,2,1
2008,3866.40847,1,1,2,1,5,1,1,2,2,1,4,1,2,0,1,4,2,0,0,2,2
2008,3599.49301,1,1,2,1,6,2,6,1,3,2,4,1,1,1,1,3,1,0,0,2,1
2008,3440.96861,2,1,2,1,7,2,6,1,3,2,4,1,1,1,1,2,1,0,0,2,1
2008,2763.26565,2,1,2,1,6,5,6,0,3,2,1,1,2,0,1,4,2,0,0,1,1
2008,3454.43736,1,1,2,1,5,2,7,0,3,2,4,1,2,0,1,4,2,0,0,2,2
2008,3058.21991,2,1,1,4,5,2,5,1,3,2,4,1,1,1,1,3,1,0,0,2,3
2008,3568.19531,1,1,2,1,5,2,5,0,3,2,5,1,3,5,1,4,2,0,0,,5
2008,4224.07554,1,1,1,4,7,2,6,5,2,1,3,1,2,0,1,4,2,0,0,2,1
2008,4224.07554,1,1,1,4,7,2,6,5,2,1,3,1,2,0,1,4,2,0,0,2,1
2008,4224.07554,1,1,1,4,7,2,6,5,2,1,3,1,2,0,1,4,2,0,0,2,1
2008,4243.2552,1,1,2,1,2,1,3,2,2,1,4,1,2,0,1,4,2,1,1,2,2
2008,3144.8816,1,1,1,4,7,4,2,5,4,1,1,1,2,0,1,4,2,0,0,1,1
2008,6901.6299,2,2,2,2,1,1,88,5,4,1,4,1,1,3,1,3,1,1,2,2,1
2008,3074.21212,2,1,2,1,6,2,88,0,3,2,3,2,2,0,1,4,2,0,0,2,5
2008,21861.30612,2,1,1,4,6,4,2,1,4,2,4,1,2,0,1,4,2,0,0,2,1
2008,4577.07435,2,1,1,4,1,1,2,1,4,2,4,2,2,0,1,4,2,0,0,2,4
2008,4784.02354,1,1,2,1,6,1,3,2,1,1,4,1,2,0,1,2,1,0,0,2,3
2008,6930.56912,2,1,2,1,4,1,5,0,4,2,3,1,2,0,1,3,1,1,2,2,2
2008,5645.09542,2,1,2,1,6,4,2,3,4,1,4,2,2,0,1,4,2,0,0,2,5
2008,4572.63783,1,1,2,1,5,2,3,2,4,2,4,1,2,0,1,4,2,0,0,2,3
2008,3972.88896,1,1,2,1,2,1,7,1,4,1,3,2,2,0,1,4,2,0,0,2,5
2008,3972.88896,1,1,2,1,2,1,7,1,4,1,3,2,2,0,1,4,2,0,0,2,5
2008,4354.12637,1,1,2,1,3,1,5,3,4,1,4,2,1,4,1,3,1,1,1,2,3
2008,3751.83453,1,1,2,1,7,2,88,2,4,1,4,2,2,0,1,4,2,0,0,2,3
2008,3308.05651,1,1,2,1,2,1,5,1,2,3,3,2,2,0,1,4,2,0,0,2,1
2008,3308.05651,1,1,2,1,2,1,5,1,2,3,4,2,3,5,1,2,1,0,0,2,4
2008,3308.05651,1,1,2,1,2,1,5,1,2,3,4,2,3,5,1,2,1,0,0,2,4
2008,3308.05651,1,1,2,1,2,1,5,1,2,3,3,2,3,5,1,2,1,0,0,2,2
2008,6224.05972,2,2,2,2,1,1,88,3,1,1,4,2,2,0,1,4,2,0,0,2,4
2008,3960.68325,1,1,2,1,3,1,5,0,2,2,4,2,2,0,1,4,2,0,0,2,1
2008,5085.32787,1,1,2,1,4,1,7,0,1,2,5,2,2,0,1,4,2,0,0,2,3
2008,3620.51695,1,1,2,1,7,2,3,1,4,1,3,1,2,0,1,4,2,0,0,2,1
2008,1953.6192,1,1,2,1,6,2,5,1,3,2,6,1,1,4,1,3,1,0,0,2,3
2008,3258.20662,2,1,2,1,6,4,88,1,2,1,4,1,2,0,1,1,1,1,1,2,1
2008,3258.20662,2,1,2,1,6,4,88,1,2,1,4,2,2,0,1,4,2,1,1,2,1
2008,4221.85117,1,1,2,1,2,1,88,2,4,1,5,2,2,0,1,4,2,0,0,2,4
2008,4238.5459,2,2,2,2,1,1,88,2,2,1,3,2,2,0,1,4,2,0,0,2,5
2008,3355.99325,2,1,2,1,8,3,2,1,3,2,6,2,2,0,2,5,3,0,0,2,5
2008,4126.82718,1,1,2,1,2,1,88,1,2,2,3,1,2,0,1,4,2,1,2,2,3
2008,3197.0022,2,1,2,1,6,4,5,3,3,1,1,1,2,0,1,4,2,1,1,2,2
2008,4104.8471,2,1,1,4,2,1,88,4,4,1,5,2,2,0,1,2,1,0,0,2,4
2008,3461.05538,1,1,2,1,6,2,88,1,3,1,4,2,3,5,1,4,2,0,0,2,3
2008,3010.66459,2,1,2,1,7,5,5,1,1,2,3,1,3,5,1,2,1,0,0,2,1
2008,5233.75298,1,2,2,2,2,1,88,5,1,1,4,2,3,5,1,2,1,0,0,2,3
2008,5535.11773,2,3,2,3,4,1,4,3,4,1,3,2,2,0,1,1,1,1,1,1,1
2008,6056.94661,1,1,2,1,4,1,7,1,3,2,4,1,1,1,1,3,1,0,0,2,3
2008,3224.03416,2,1,1,4,6,2,7,0,3,2,4,2,2,0,1,4,2,0,0,2,3
2008,5194.13506,2,1,1,4,5,4,5,1,2,2,1,1,2,0,1,4,2,0,0,2,1
2008,5194.13506,2,1,1,4,5,4,5,1,2,2,1,1,1,3,1,3,1,0,0,2,3
2008,5194.13506,2,1,1,4,5,4,5,1,2,2,1,1,2,0,1,4,2,0,0,2,3
2008,5194.13506,2,1,1,4,5,4,5,1,2,2,1,1,2,0,1,4,2,0,0,2,3
2008,4812.14586,1,1,1,4,1,1,5,1,2,2,5,2,1,1,1,3,1,0,0,2,3
2008,3610.02484,2,1,2,1,6,5,5,0,3,2,1,2,2,0,1,4,2,0,0,2,1
2008,4712.70072,1,1,2,1,6,5,5,0,3,2,3,2,2,0,1,4,2,0,0,2,1
2008,3836.17727,2,1,2,1,6,4,5,1,3,3,3,2,2,0,1,4,2,0,0,1,3
2008,4217.53908,1,1,2,1,3,1,7,1,3,2,3,1,1,2,1,3,1,0,0,2,3
2008,4055.98837,2,1,2,1,4,1,3,2,3,1,1,2,2,0,1,3,1,1,2,2,1
2008,4055.98837,2,1,2,1,4,1,3,2,3,1,1,2,2,0,1,4,2,1,2,2,1
2008,3249.21392,2,1,2,1,6,4,5,0,3,2,3,1,1,3,1,3,1,0,0,2,4
2008,3433.82998,2,1,2,1,8,2,88,2,4,1,3,1,1,3,1,3,1,0,0,2,1
2008,4497.72448,1,1,2,1,3,1,7,1,4,3,3,2,2,0,1,4,2,0,0,2,4
2008,5084.50541,2,1,1,4,5,2,88,1,4,2,5,1,1,1,1,3,1,0,0,1,3
2008,4195.33335,1,1,2,1,6,1,6,1,4,1,4,1,2,0,1,4,2,0,0,2,3
2008,2984.977,1,1,2,1,7,1,88,4,4,1,6,1,2,0,1,4,2,0,0,2,3
2008,4402.18439,2,1,1,4,6,1,88,1,4,2,3,1,1,3,1,3,1,0,0,2,1
2008,4402.18439,2,1,1,4,6,1,88,1,4,2,3,1,2,0,1,4,2,0,0,2,1
2008,3571.14779,2,1,2,1,6,5,4,5,4,1,1,2,2,0,1,4,2,0,0,2,1
2008,2589.6799,2,3,2,3,1,1,7,1,4,2,3,2,2,0,1,4,2,0,0,2,4
2008,1750.54116,2,1,2,1,7,2,88,1,2,2,3,1,2,0,1,4,2,0,0,1,5
2008,1750.54116,2,1,2,1,7,2,88,1,2,2,3,1,2,0,1,1,1,0,0,1,5
2008,2166.12045,2,1,2,1,6,2,6,1,2,2,2,1,2,0,1,3,1,1,2,1,1
2008,2556.34434,1,2,2,2,7,4,1,1,3,3,6,2,2,0,1,4,2,0,0,2,3
2008,2051.16612,1,1,2,1,5,4,88,1,4,2,4,2,1,3,1,3,1,0,0,2,3
2008,2447.34576,1,1,1,4,2,1,2,4,3,1,4,2,1,1,1,3,1,0,0,2,3
2008,1936.13099,1,1,2,1,7,2,7,1,3,2,4,2,2,0,1,4,2,0,0,2,3
2008,7130.45075,1,2,2,2,4,1,7,2,3,1,4,2,2,0,1,4,2,1,2,2,3
2008,4447.78276,1,1,1,4,2,1,5,1,3,1,5,2,1,3,1,3,1,1,2,2,1
2008,4629.48047,2,2,2,2,4,1,3,5,3,1,3,1,2,0,1,4,2,0,0,2,1
2008,3121.43107,2,1,2,1,6,1,6,1,1,2,3,1,2,0,2,5,3,0,0,2,3
2008,3577.92439,2,1,2,1,7,3,6,4,3,1,3,2,2,0,1,4,2,0,0,2,4
2008,4194.03946,1,1,2,1,3,1,2,2,4,1,6,2,2,0,1,4,2,0,0,2,2
2008,4381.02417,2,1,2,1,1,1,4,1,1,3,3,2,2,0,1,4,2,0,0,2,4
2008,4381.02417,2,1,2,1,1,1,4,1,1,3,3,2,2,0,1,4,2,0,0,2,4
2008,29836.71816,2,1,2,1,5,2,88,1,3,2,3,2,2,0,1,4,2,0,0,2,3
2008,5852.61877,1,1,2,1,6,2,6,1,1,1,3,1,2,0,1,4,2,0,0,2,5
2008,3155.20172,2,1,2,1,5,2,5,0,3,3,2,1,1,4,1,3,1,0,0,2,1
2008,3722.19084,1,1,2,1,5,2,5,0,3,3,2,1,1,4,1,3,1,0,0,2,1
2008,3166.79415,2,1,2,1,6,1,2,0,1,2,3,2,1,3,1,3,1,0,0,2,1
2008,4624.72337,1,1,1,4,1,1,1,5,3,1,5,2,2,0,1,4,2,0,0,2,4
2008,3386.88501,2,1,2,1,5,1,88,1,4,2,2,2,2,0,1,2,1,1,1,2,2
2008,3024.2594,2,1,1,4,6,2,7,1,1,1,4,1,1,4,1,3,1,1,1,2,3
2008,4142.88042,1,1,2,1,2,1,88,1,3,3,3,1,2,0,1,4,2,0,0,2,4
2008,6009.20541,1,1,2,1,4,1,1,1,2,2,2,2,2,0,1,4,2,1,2,2,1
2008,6009.20541,1,1,2,1,4,1,1,1,2,2,3,2,2,0,1,1,1,1,1,2,1
2008,4236.81415,1,1,2,1,1,1,5,2,3,1,4,1,2,0,1,4,2,1,2,2,4
2008,4236.81415,1,1,2,1,1,1,5,2,3,1,3,1,1,3,1,3,1,1,1,2,4
2008,3345.87483,1,1,2,1,7,2,6,1,3,3,4,1,2,0,1,4,2,0,0,1,5
2008,4828.52379,2,1,2,1,2,1,3,1,2,2,3,2,2,0,1,4,2,0,0,2,4
2008,4828.52379,2,1,2,1,2,1,3,1,2,2,3,2,2,0,1,4,2,0,0,2,4
2008,3614.48645,1,1,2,1,4,1,7,1,3,2,5,2,2,0,1,2,1,0,0,2,2
2008,5040.36148,1,2,2,2,6,1,2,5,2,1,1,1,2,0,1,1,1,0,0,2,2
2008,5040.36148,1,2,2,2,6,1,2,5,2,1,1,1,1,3,1,3,1,1,2,2,2
2008,3942.9379,2,1,2,1,7,4,88,1,3,1,1,1,2,0,1,4,2,0,0,2,3
2008,4384.6408,1,1,1,4,2,1,6,1,3,2,5,2,2,0,1,2,1,0,0,2,2
2008,3123.70789,2,1,2,1,7,1,2,2,2,1,4,2,2,0,1,4,2,0,0,2,3
2008,5431.55515,2,1,2,1,3,1,3,1,2,2,3,1,1,3,1,3,1,1,2,2,2
2008,5431.55515,2,1,2,1,3,1,3,1,2,2,3,2,1,3,1,3,1,1,1,2,2
2008,4862.46919,2,1,2,1,2,1,3,1,2,2,6,2,2,0,1,4,2,0,0,2,2
2008,5601.45089,1,2,2,2,5,2,88,1,3,2,3,1,1,3,1,3,1,0,0,2,3
2008,3712.1028,1,2,2,2,7,4,2,1,3,1,4,1,1,2,1,2,1,0,0,1,1
2008,4394.75975,1,2,2,2,5,1,88,4,2,1,4,2,2,0,1,4,2,0,0,2,3
2008,3961.87616,1,3,2,3,7,2,7,1,1,2,4,2,2,0,1,4,2,0,0,2,5
2008,4746.23143,1,3,2,3,3,1,4,2,3,1,3,1,1,3,1,2,1,0,0,2,3
2008,3583.08949,1,1,2,1,6,4,1,1,2,2,3,2,2,0,1,4,2,0,0,2,1
2008,3620.09633,1,2,2,2,2,1,7,0,3,2,3,2,2,0,1,2,1,0,0,2,3
2008,2468.18465,2,2,2,2,7,1,2,0,3,2,1,1,2,0,1,4,2,0,0,2,1
2008,53439.7221,1,1,2,1,6,4,88,1,1,2,4,2,2,0,1,4,2,0,0,2,5
2008,6386.73096,1,2,2,2,5,2,6,3,2,1,4,2,1,1,1,3,1,0,0,2,3
2008,3329.75513,1,1,2,1,6,2,7,1,2,2,3,1,2,0,1,4,2,0,0,2,3
2008,4462.40542,2,3,2,3,6,1,88,5,4,1,1,2,2,0,1,4,2,0,0,2,3
2008,2811.2502,1,1,2,1,7,2,7,0,3,3,6,1,2,0,1,4,2,0,0,2,3
2008,3788.79697,1,1,1,4,5,2,88,5,4,1,3,2,2,0,1,4,2,0,0,2,2
2008,2666.54453,2,2,2,2,5,1,7,5,4,1,4,2,2,0,1,4,2,0,0,2,3
2008,1793.33601,1,1,2,1,6,2,7,1,4,2,4,1,1,1,1,2,1,0,0,1,3
2008,1793.33601,1,1,2,1,6,2,7,1,4,2,5,1,2,0,1,2,1,0,0,2,3
2008,5043.93533,1,1,2,1,2,1,6,0,4,2,5,2,2,0,1,4,2,0,0,2,1
2008,3437.21901,2,1,1,4,7,1,5,3,4,1,3,2,2,0,1,4,2,0,0,2,5
2008,3221.32692,2,1,2,1,6,4,7,1,1,2,1,2,2,0,1,2,1,1,1,2,2
2008,6428.04886,1,2,2,2,5,1,88,3,1,1,4,1,2,0,1,4,2,0,0,2,3
2008,3433.66077,1,1,2,1,6,1,6,0,3,3,5,2,2,0,1,4,2,0,0,2,3
2008,3226.30863,2,1,2,1,7,5,88,0,3,3,3,1,2,0,2,5,3,0,0,2,2
2008,5776.14555,2,1,2,1,1,1,6,1,4,2,6,2,2,0,1,4,2,0,0,2,4
2008,4509.78785,2,1,2,1,2,1,88,1,3,3,4,1,2,0,1,4,2,0,0,2,1
2008,3543.03394,1,1,2,1,5,1,1,5,3,1,4,1,1,3,1,3,1,1,2,2,3
2008,3901.76525,1,2,2,2,7,1,2,2,4,1,3,2,1,3,1,2,1,0,0,1,1
2008,3901.76525,1,2,2,2,7,1,2,2,4,1,3,2,2,0,1,1,1,0,0,2,1
2008,3901.76525,1,2,2,2,7,1,2,2,4,1,4,1,2,0,1,4,2,1,1,2,3
2008,3623.85641,1,1,2,1,6,4,5,1,2,2,2,1,2,0,1,4,2,1,1,2,1
2008,4398.47247,2,1,2,1,4,1,5,1,2,2,1,1,2,0,1,4,2,0,0,2,1
2008,4460.13501,2,3,2,3,3,1,88,2,2,1,4,2,2,0,1,4,2,0,0,2,1
2008,4460.13501,2,3,2,3,3,1,88,2,2,1,4,2,2,0,1,4,2,0,0,2,1
2008,4472.98423,1,1,2,1,1,1,5,1,3,2,3,1,2,0,1,4,2,1,2,2,2
2008,4645.97396,2,1,1,4,3,1,88,2,2,1,1,1,2,0,1,2,1,0,0,2,1
2008,4754.22586,2,1,1,4,2,1,5,1,3,1,4,1,3,5,1,1,1,0,0,2,3
2008,6761.07378,1,2,2,2,6,1,88,4,3,1,3,1,1,1,1,3,1,0,0,2,1
2008,5335.6562,1,2,2,2,1,1,6,1,3,2,4,2,2,0,1,4,2,0,0,2,3
2008,3369.91115,2,1,2,1,4,1,88,1,2,2,2,2,2,0,1,4,2,0,0,2,2
2008,3377.87967,1,2,2,2,6,1,1,4,2,1,4,2,1,1,1,2,1,0,0,2,3
2008,3199.96525,2,1,2,1,6,5,4,1,1,2,1,1,1,2,1,3,1,0,0,1,1
2008,2407.71414,2,1,2,1,4,1,2,1,2,3,3,1,2,0,1,4,2,0,0,2,3
2008,24480.88008,1,1,2,1,4,1,4,1,2,3,6,1,2,0,1,4,2,0,0,2,3
2008,3307.89972,2,1,2,1,6,4,4,0,2,2,4,1,2,0,1,4,2,0,0,2,3
2008,4047.09497,2,1,2,1,3,1,1,1,2,3,1,2,2,0,1,1,1,1,2,2,1
2008,4863.67139,2,1,2,1,5,4,5,1,2,1,1,1,2,0,1,4,2,0,0,2,3
2008,1637.23852,2,1,2,1,7,2,5,0,4,2,4,2,2,0,1,3,1,1,2,2,4
2008,4679.17278,2,1,2,1,2,1,5,0,3,2,3,1,2,0,1,1,1,1,1,2,1
2008,2606.73741,1,1,1,4,4,1,5,2,4,1,1,1,1,4,1,3,1,1,1,2,2
2008,2893.45766,2,1,2,1,1,1,7,1,4,1,4,1,2,0,1,4,2,0,0,2,4
2008,2204.3227,2,1,2,1,6,4,88,0,3,2,1,2,2,0,1,4,2,1,1,2,1
2008,4608.78918,2,1,2,1,5,4,3,1,3,1,4,1,1,3,1,3,1,0,0,2,3
2008,2503.3609,2,3,2,3,2,1,6,0,3,3,3,2,2,0,1,4,2,0,0,1,4
2008,1951.55432,1,1,2,1,5,2,88,1,4,3,5,1,2,0,1,4,2,0,0,2,3
2008,1896.40057,2,1,2,1,5,1,6,2,3,1,4,2,3,5,1,4,2,0,0,2,1
2008,2107.41596,1,1,2,1,6,2,1,0,3,3,3,1,3,5,1,4,2,0,0,2,1
2008,3893.93329,1,1,2,1,6,5,88,4,3,1,1,1,1,3,1,3,1,0,0,2,1
2008,3719.03152,1,1,2,1,7,2,7,4,3,1,3,2,2,0,1,4,2,0,0,2,5
2008,3022.11198,1,1,2,1,6,5,1,5,3,1,4,2,1,2,1,3,1,0,0,2,1
2008,5522.7995,2,1,2,1,6,4,3,3,1,1,3,1,2,0,1,4,2,0,0,2,1
2008,5526.48684,2,1,2,1,2,1,3,3,1,1,3,1,2,0,1,4,2,0,0,2,1
2008,3366.12818,2,1,2,1,7,1,5,1,1,2,4,2,2,0,1,4,2,0,0,2,1
2008,4288.07995,2,1,2,1,3,1,5,0,3,3,3,2,2,0,1,4,2,0,0,2,1
2008,4288.07995,2,1,2,1,3,1,5,0,3,3,3,2,2,0,1,4,2,0,0,2,1
2008,4288.07995,2,1,2,1,3,1,5,0,3,3,3,2,2,0,1,4,2,0,0,2,1
2008,4674.93087,1,1,2,1,2,1,2,1,3,1,3,2,2,0,1,4,2,0,0,2,3
2008,4674.93087,1,1,2,1,2,1,2,1,3,1,3,2,2,0,1,4,2,0,0,2,3
2008,3592.24633,2,1,2,1,6,1,88,4,4,1,4,1,2,0,1,4,2,0,0,2,1
2008,2902.99069,1,1,2,1,7,2,5,1,4,1,4,1,2,0,1,4,2,0,0,2,1
2008,39557.2829,1,1,2,1,5,2,88,0,1,2,4,2,2,0,1,4,2,0,0,2,5
2008,4859.42541,2,3,2,3,2,1,3,1,3,3,2,2,2,0,1,2,1,1,2,2,1
2008,4859.42541,2,3,2,3,2,1,3,1,3,3,2,2,2,0,1,4,2,0,0,2,1
2008,3327.37581,1,1,2,1,6,4,4,1,3,2,3,2,2,0,1,4,2,1,1,2,3
2008,4360.82156,2,1,2,1,5,1,7,0,1,2,3,2,1,3,1,3,1,0,0,2,5
2008,3173.95369,2,1,2,1,7,2,5,0,3,2,3,2,2,0,1,4,2,1,2,2,5
2008,3277.51887,1,1,2,1,6,2,7,1,3,2,3,1,2,0,1,4,2,1,1,2,1
2008,3260.17158,1,1,2,1,8,4,3,1,3,2,4,2,2,0,2,5,3,0,0,2,3
2008,3516.04749,1,3,2,3,5,1,1,5,3,1,4,2,1,2,1,2,1,0,0,2,3
2008,3669.99422,1,1,1,4,6,2,88,1,4,2,5,1,2,0,1,2,1,0,0,2,2
2008,3158.73475,1,1,2,1,8,4,5,4,3,1,4,2,2,0,1,4,2,0,0,2,3
2008,3349.30448,2,1,1,4,6,1,1,5,3,1,4,1,1,3,1,3,1,0,0,2,1
2008,32417.5691,2,1,2,1,6,3,2,0,1,3,2,1,2,0,1,2,1,0,0,2,1
2008,19450.54146,2,1,2,1,6,3,2,0,1,3,2,1,2,0,1,1,1,0,0,2,1
2008,4833.79201,1,1,2,1,5,4,3,1,1,2,1,1,1,2,1,3,1,0,0,2,3
2008,2907.82967,2,2,2,2,8,3,88,1,3,2,3,1,2,0,1,4,2,0,0,2,1
2008,3314.24974,2,1,2,1,6,5,1,4,4,1,6,1,3,5,2,5,3,0,0,2,3
2008,3891.15116,2,1,2,1,1,1,4,0,1,2,3,2,1,2,1,3,1,0,0,2,2
2008,5072.65117,1,2,2,2,6,4,5,2,4,2,3,2,2,0,1,4,2,0,0,2,3
2008,4901.51968,1,1,2,1,3,1,88,2,4,2,3,3,2,0,1,4,2,0,0,2,2
2008,41180.1717,2,2,2,2,7,1,1,1,3,2,4,1,3,5,1,4,2,0,0,2,1
2008,19366.19082,2,1,2,1,6,4,88,1,4,2,3,1,2,0,1,4,2,1,2,2,1
2008,3365.23121,2,1,1,4,6,2,88,2,4,2,3,2,2,0,1,4,2,0,0,2,1
2008,3721.12522,1,1,1,4,7,5,7,5,4,1,3,1,1,2,1,3,1,0,0,2,1
2008,4441.33099,1,1,1,4,2,1,5,5,4,1,4,1,3,5,1,2,1,1,1,2,3
2008,3503.29155,1,1,1,4,7,4,5,0,4,2,4,1,3,5,1,4,2,0,0,2,1
2008,6596.46501,1,3,1,4,4,1,88,5,4,1,6,1,2,0,1,2,1,1,1,2,3
2008,3178.44454,2,1,2,1,7,2,7,2,3,1,2,1,1,4,1,2,1,0,0,2,3
2008,3829.24823,2,2,2,2,5,2,3,1,3,2,4,1,3,5,1,1,1,1,2,2,3
2008,3482.4499,2,1,2,1,7,1,7,1,4,1,2,1,1,3,1,3,1,0,0,2,1
2008,38764.3902,2,1,2,1,5,1,88,1,4,2,1,1,3,5,1,4,2,0,0,1,3
2008,4132.08297,1,1,2,1,6,2,3,0,3,2,3,1,1,2,1,3,1,1,1,2,1
2008,6009.31922,2,1,2,1,4,1,88,1,4,2,3,1,2,0,1,3,1,1,2,1,3
2008,2807.25789,2,3,2,3,5,2,7,1,4,3,2,1,1,2,1,3,1,0,0,1,1
2008,3853.88452,1,1,1,4,5,2,88,5,4,1,4,1,2,0,1,4,2,0,0,2,3
2008,4545.61838,1,1,2,1,3,1,5,1,3,3,4,1,2,0,1,4,2,1,2,2,3
2008,3402.38145,2,1,1,4,6,1,2,2,4,2,1,2,2,0,1,1,1,1,1,1,1
2008,3368.39703,2,3,2,3,6,2,6,5,4,1,4,1,1,1,1,2,1,1,2,2,3
2008,6869.44019,1,2,2,2,2,1,4,2,4,2,4,1,2,0,1,2,1,0,0,2,3
2008,6467.20295,1,1,1,4,4,1,2,1,4,2,4,2,1,2,1,3,1,0,0,2,3
2008,3518.77621,2,2,2,2,7,3,1,2,3,1,3,1,1,1,1,3,1,0,0,,3
2008,3906.73385,2,1,2,1,4,1,4,1,4,3,4,1,1,3,1,3,1,1,1,2,1
2008,3726.64956,2,1,1,4,6,4,4,1,4,2,2,1,2,0,1,4,2,0,0,2,4
2008,4007.11278,2,1,2,1,4,1,4,2,4,2,1,2,2,0,1,4,2,0,0,1,1
2008,3867.75112,1,1,1,4,6,2,5,5,4,1,3,2,2,0,1,4,2,1,1,2,1
2008,3641.06293,1,1,1,4,5,5,88,1,4,2,4,2,2,0,1,2,1,0,0,2,3
2008,4501.27334,1,1,1,4,1,1,7,1,4,2,4,1,2,0,1,3,1,1,2,,5
